record_key,source_database,year,title,authors,journal_or_venue,doi,record_type,screening_basis,is_relevant,evidence_class,empirical_method,outcome_group,database_method,corrected_by_audit,corrected_by_spot_check
SSWR:2021-U-0529,SSWR,2021,Psychological Comorbidities and Social Support Among Sexual and Gender Minority Youth with Foster Care Involvement: Findings from a Community-Based Pilot Study,Meagan Ray-Novak; Dana Prince; Emily Peterson; Krystel Tossone; Braveheart Gillani,SSWR annual conference,,Oral,title_and_abstract,True,Empirical,Quantitative,Quantitative,mixed_methods,False,False
SSWR:2021-U-0592,SSWR,2021,Psychosocial Determinants of Burn-Rtelated Suicide:  Evidence from the National Violent Death Reporting System,Thereasa Abrams; Stephen McGarity,SSWR annual conference,,Oral,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0486,SSWR,2021,PTSD and Suicidality in a Longitudinal Nationally Representative Sample of Youth,Mark J. Macgowan; Tan Li; Ingrid Gonzalez; Maryam Rafieifar,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-U-0542,SSWR,2021,Race/Ethnic Differences in Non-Medical Prescription Opioid Use and Suicide Among Adolescents,Keith Chan; Christina Marsack-Topolewski; Shangyun Zhou,SSWR annual conference,,Oral,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-U-0687,SSWR,2021,"Resilience and Suicidal Behaviors in Black College Students: An Investigation across Suicide Ideation, Planning, and Attempt",Janelle R. Goodwill,SSWR annual conference,,Oral,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-U-0074,SSWR,2021,Rural LGBTQ+ Youth School and Community Experiences,Traci Wike; Leah Bouchard; Aaron Kemmerer; Mauricio Yabar,SSWR annual conference,,Oral,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,qualitative,False,False
SSWR:2021-P-0694,SSWR,2021,"School-Based Healthy Relationship Promotion: Hispanic Youth Perspectives of the ""Fourth R""",Heidi Adams Rueda; Elizabeth Torres; Rebecca Weston; Jeff R. Temple,SSWR annual conference,,Poster,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,qualitative,False,False
SSWR:2021-P-0074,SSWR,2021,Sexual Minorities and Teen Suicide Attempts in a Southeastern State with Prominent Exclusionary Policies,Sonyia Richardson; Travis Hales; Erin Meehan; Abby Waters,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0196,SSWR,2021,"Sexual Minority Youth, Bullying, and Suicidality: An Urgent Need for Individual- and School-Level Interventions",Gordon Capp; Joyce Truong,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-U-0591,SSWR,2021,Shadow Codes: Beyond (and behind?) the Historical Loss Scale with Native Hawaiians,Antonia R.G. Alvarez; Kalei Kanuha,SSWR annual conference,,Oral,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,qualitative,False,False
SSWR:2021-U-0630,SSWR,2021,Social Media Detection and Monitoring of Suicidal Risk Among Adolescents,Candice Biernisser; Janie Zelazny; David Brent,SSWR annual conference,,Oral,title_and_abstract,True,Empirical,Quantitative,Quantitative,mixed_methods,False,False
SSWR:2021-U-0405,SSWR,2021,Strengths and Challenges in Community Integrated Intervention for Urban Youth Exposed to Environmental Adversities and Trauma,Michaela L. Zajicek-Farber; Rebecca L. Roesch; Kathryn S. Collins; Jeffrey Menzer,SSWR annual conference,,Oral,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,quantitative,False,False
SSWR:2021-G-0006,SSWR,2021,Substance Use Disorders and Timing of Warrior Transition Unit Assignment Increase Likelihood of Military Discharge after Post-Deployment Rehabilitation in Army Warrior Transition Units,Nikki R. Wooten; Akhtar Hossain; Jordan A. Brittingham; Abbas S. Tavakoli; Thomas M. Best; Steve S. Wahl; Diana D. Jeffery,SSWR annual conference,,Sig,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0701,SSWR,2021,Substance Use Related Mortality Among Recently Released Persons,Oluwayomi Paseda; Orion P. Mowbray,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0633,SSWR,2021,Suicidal Behavior Among Health-Seeking Syrian Refugee Women Living in Non-Camp Settings in Jordan,Mohamad Adam Brooks; Anindita Dasgupta; Melissa Meinhart; Trena Mukherjee; Raeda Al-Qotob; Ruba Jaber; Maysa' Khadra; Neeraj Kaushal; Nabila El Bassel,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0703,SSWR,2021,"Suicide Ideation, Plan, and Attempt Among a Sample of Adults with Psychosis in a Psychiatric Emergency Care Setting",Lindsay A. Bornheimer; Victor Hong; Juliann Li Verdugo; Lindsay Fernandez; Jenna Dagher,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-X-0039,SSWR,2021,Suicide Prevention Screening Outcomes Among a Sample of American Indian/Alaska Native and Other Youth: Results from the Hope and Wellness Screening Toolkit,Amelia C. Mueller-Williams; Jennifer Hopson; Celina Doria; Rachel L. Burrage; Sandra L. Momper,SSWR annual conference,,Oral,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-U-0758,SSWR,2021,"Surviving Social Work & Suicide: An Autoethnography of Encounters with Racism, Sexism, Hetero-Centrism, and Mental Health Stigma in the 1st Year on the Tenure-Track",Maxine Davis,SSWR annual conference,,Oral,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,qualitative,False,False
SSWR:2021-P-0485,SSWR,2021,The Cumulative Effects of Treating Suicidality in Young Adults: Understanding the Differing Needs of Early- and Late-Career Clinicians,Courtney Hutchison,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Qualitative,Qualitative,qualitative,False,False
SSWR:2021-P-0146,SSWR,2021,The Directionality of Intimate Partner Violence: Sexual Orientation and the Predictions of Perpetration and Victimization Among Men,Bobby Younce; Phillip Osteen; Jodi Jacobson Frey,SSWR annual conference,,Poster,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,quantitative,False,False
SSWR:2021-P-0507,SSWR,2021,The Effect of Sexual Victimization Prior to Migration on Suicidal Ideation Among Female North Korean Defectors in South Korea -Mediating Effect of Post-Traumatic Stress Symptoms(PTSS)-,Sung Gyul Hwang; Jae Yop Kim,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0482,SSWR,2021,The Effects of Long-Term Care Infrastructure on Local Elderly Suicide Rate in South Korea,Sun-Young Heo; Changsook Lee,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0307,SSWR,2021,The Experience of Moral Injury Among Emerging Adults with Child Welfare Histories,Wendy L. Haight; Ndilimeke Nashandi; Ruti Soffer-Elnekave; Bailey Jader,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,mixed_methods,False,False
SSWR:2021-U-0613,SSWR,2021,The Role of Parental Incarceration in Predicting Trajectories of Child Internalizing Problems,Jean M. Kjellstrand; Gary Yu; Miriam Clark; Arriell Jackson; J. Mark Eddy,SSWR annual conference,,Oral,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,quantitative,False,False
SSWR:2021-P-0261,SSWR,2021,The Role of Technology and the Continuum of Care for Youth Suicidality:  A Systematic Review,Hannah Szlyk; Jing Tan,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Review,Review,review,False,False
SSWR:2021-U-0104,SSWR,2021,The Safe Babies Court Team Evaluation: Changing the Trajectories of Children in Foster Care,Jill Bowdon; Ann Marie Faria; Tina Ryznar; Jameela Conway-Turner; Laura Michaelson; Jingtong Pan; Taletha Derrington; Jill Walston,SSWR annual conference,,Oral,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,quantitative,False,False
SSWR:2021-P-0086,SSWR,2021,The Urgent Need for Social Change: National Estimates of Suicidality in Five Demographic Groups of Adults with and without Major Depression,Areen Omary,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SSWR:2021-P-0505,SSWR,2021,Understanding Mental Health & Culturally Responsive Mental Health Interventions Among Bhutanese Refugee Population in the United States: A Systematic Scoping Review,Arati Maleku; Jaclyn Kirsch; Mee Young Um; Youn Kyoung (Lily) KIM; Sudarshan Pyakurel; Jordan Wells,SSWR annual conference,,Poster,title_and_abstract,True,Empirical,Review,Review,review,False,False
SWRD:64048,SWRD,2021,"""Togetherness:"" the role of intergenerational and cultural engagement in urban American Indian and Alaskan Native youth suicide prevention","Doria, Celina M.; Momper, Sandra L.; Burrage, Rachel L.",Journal of Ethnic & Cultural Diversity in Social Work,10.1080/15313204.2020.1770648,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:64251,SWRD,2021,"""We are a transit station here"": The role of Israeli oncology social workers in responding to mental health distress and suicidality in patients with cancer","Granek, Leeat; Nakash, Ora; Shapira, Shahar; Ariad, Samuel; Ben-David, Merav A.",Social Work in Health Care,10.1080/00981389.2020.1867287,Article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:62772,SWRD,2021,Assess and Address Vestiges of Childhood Trauma in the Social Work Classroom,"Lyter, Sharon Colleen",Social Work Research,10.1093/swr/svab008,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Quantitative,False,False
SWRD:62720,SWRD,2021,"Associations of lifetime prevalence of homelessness with risky sex, sexual victimization, depressive symptoms, and suicidality among youth in Kampala, Uganda","Lyons, Matthew; Swahn, Monica Haavisto; Whitaker, Daniel; Brown, Jessica Rogers; Kasper, Jim; Culbreth, Rachel",International Social Work,10.1177/0020872819847753,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:63323,SWRD,2021,Buffering Effects of Social Support and Parental Monitoring on Suicide,"Kim, Yi Jin; Quinn, Camille R.; Moon, Sung Seek",Health & Social Work,10.1093/hsw/hlaa037,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:93842,SWRD,2021,Child Maltreatment and Suicide Ideation in Rural China: The Roles of Self-compassion and School Belonging,"Zhang, Huiping; Liu, Meirong; Long, Haili",Child & Adolescent Social Work Journal,10.1007/s10560-020-00679-z,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:76180,SWRD,2021,Dependents and Deviants: The Social Construction of Asian Migrant Women in the United States,Moon D.J.,Affilia-Feminist Inquiry in Social Work,10.1177/0886109920960831,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,,False,False
SWRD:64098,SWRD,2021,"Efficient, yet Effective: Improvements in Suicide-related Knowledge, Confidence, and Preparedness after the Deployment of a Brief Online Module on Suicide in a Required MSW Course","LeCloux, Mary",Journal of Teaching in Social Work,10.1080/08841233.2021.1954577,Article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:116162,SWRD,2021,El derecho a morir dignamente: una oportunidad para el impulso ético del Trabajo Social,Ángela Carbonell; Ángela Carbonell; Ángela Carbonell; José-Javier Navarro-Pérez; José-Javier Navarro-Pérez; José-Javier Navarro-Pérez; Mercedes Botija-Yagüe; Mercedes Botija-Yagüe; Mercedes Botija-Yagüe; Mercedes Botija-Yagüe,Global Social Work / Trabajo Social Global,dc/c1ae436315,fetch_failed,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,,False,False
SWRD:63268,SWRD,2021,Empirically Evaluated Suicide Prevention Program Approaches for Older Adults: A Review of the Literature from 2009-2021,"Wallace, Marissa; Miller, Vivian J.; Fields, Noelle L.; Xu, Ling; Mercado-Sierra, Marta A.",Journal of Gerontological Social Work,10.1080/01634372.2021.1907495,journal-article,title_and_abstract,True,Empirical,Review,Review,Review,False,False
SWRD:94352,SWRD,2021,Gender and Sexual Orientation Bullying Victimization are Associated with Gun Carrying Among Adolescent Boys,"Ganson, Kyle T.; Nagata, Jason M.",Child & Adolescent Social Work Journal,10.1007/s10560-020-00689-x,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Quantitative,False,False
SWRD:62101,SWRD,2021,"Having to ""Hold It"": Factors That Influence the Avoidance of Using Public Bathrooms among Transgender People","Lerner, Justin Evan",Health & Social Work,10.1093/hsw/hlab027,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:64101,SWRD,2021,"Health disparities in access to health care for HIV infection, substance abuse, and mental health among Latino men who have sex with men in a U.S.-Mexico Border City","Loza, Oralia; Provencio-Vasquez, Elias; Mancera, Bibiana; De Santis, Joseph",Sexual and Gender Diversity in Social Services,10.1080/10538720.2021.1885551,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Quantitative,True,False
SWRD:64424,SWRD,2021,Integration of Cognitive Behavioral Therapy for Suicide Prevention in Social Work Practice,"Scott, Michelle",Research on Social Work Practice,10.1177/1049731520974757,Article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:62260,SWRD,2021,Locus of Control and Purpose in Life as Protective Factors against the Risk for Suicide in Older Adults,"Aviad, Yael; Cohen-Louck, Keren","Studies in Clinical Social Work: Transforming Practice, Education and Research",10.1080/00377317.2021.1968323,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:63401,SWRD,2021,Longitudinal trends in opioid-related mortality,"Mowbray, Orion; Fatehi, Mariam",Journal of Social Work Practice in the Addictions,10.1080/1533256x.2021.1893965,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:64133,SWRD,2021,"Mental health burden among Black adolescents: the need for better assessment, diagnosis and treatment engagement","Opara, Ijeoma; Weissinger, Guy M.; Lardier, David T., Jr.; Lanier, Yzette; Carter, Sierra; Brawner, Bridgette M.",Social Work in Mental Health,10.1080/15332985.2021.1879345,Article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:64090,SWRD,2021,MSW students' perspectives on learning in a social work practice in mental health course: a qualitative research study,"Kourgiantakis, Toula; Sewell, Karen M.; Lee, Eunjung; Kirvan, Anne",Social Work in Mental Health,10.1080/15332985.2021.1894628,Article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Quantitative,False,False
SWRD:62347,SWRD,2021,People newly diagnosed with HIV during the COVID-19 pandemic: A focus group study on the associated early biopsychosocial reactions,"Ogueji, Ifeanyichukwu Anthony",Journal of HIV-AIDS & Social Services,10.1080/15381501.2021.1955800,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:64528,SWRD,2021,Prevalence and correlates of psychological distress among a national population-based sample of adults in Kiribati,"Pengpid, Supa; Peltzer, Karl",Journal of Human Behavior in the Social Environment,10.1080/10911359.2020.1829242,Article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Quantitative,False,False
